90870,Moosehead Saloon,694 Dover Center Rd$*$ Westlake$*$ OH 44145,Cleveland,44145,41.47684215,-81.9213659,418,4.10622009569,16961797,vfsbLhXGiXm8lqI12abrbQ
91576,Sweet Basil Neapolitan Style Pizzeria,26235 Center Ridge Rd$*$ Westlake$*$ OH 44145,Cleveland,44145,41.45277905,-81.9112019,386,4.15129533679,16964266,spjaRNFn9Lmh4petKBuf5g
91659,Mitchell's Homemade Ice Cream - Westlake,26161 Detroit Rd$*$ Westlake$*$ OH 44145,Cleveland,44145,41.4685416,-81.9098047,264,4.32424242424,16961777,#NAME?
92406,Osaka Japanese Cuisine,3531 Matthews-Mint Hill Road$*$ NC 28105,Charlotte,28105,35.138164,-80.683892,403,4.09925558313,17147878,eUVH2Vs_sHApAKSV4iT2FQ
93237,Bachi Burger,470 East Windmill Lane$*$ Suite 100$*$ South Las Vegas$*$ Las Vegas$*$ NV 89123,Las Vegas,89123,36.042644455,-115.1528335,3330,4.07147147147,16982003,7sPNbCx7vGAaH7SbNPZ6oA
93950,On the Rise Artisan Breads,3471 Fairmount Blvd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.48672775,-81.5550843,372,4.34623655914,16962056,BgGzWcWPwJ7pN5Bm78BuuA
94852,Melt Bar & Grilled,13463 Cedar Rd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.5014686,-81.5558774,1273,4.19772191673,16964727,C-oKwqnAPa1KJZhMOox60w
94939,Anatolia Cafe,2270 Lee Rd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.4977184,-81.56545095,706,4.14844192635,16958958,cuI4nkcx6d1bdG--ZM4oww
95297,Pacific East Japanese Restaurant,1763 Coventry Rd$*$ Cleveland Heights$*$ OH 44118,Cleveland,44118,41.5114885,-81.57974755,893,4.13751399776,16962117,APPZiUz_CEvR_--qY-tbig
95873,The Bagel Cafe,301 North Buffalo Drive$*$ Summerlin$*$ Las Vegas$*$ NV 89145,Las Vegas,89145,36.17597665,-115.260323,1054,4.10787476281,16977466,FvVSy2r7_zDEhZWqLgjXNQ
96178,Grimaldi's Pizzeria,750 S Rampart Blvd Ste 7$*$ Las Vegas$*$ NV 89145,Las Vegas,89145,36.16458249,-115.28967035,600,4.06833333333,16981957,RRw9I8pHt5PzgYGT2QeODw
96455,Sushi Loca,6181 Centennial Center Bl$*$ Las Vegas$*$ NV 89149,Las Vegas,89149,36.27246625,-115.2661126,898,3.99710467706,16981092,HfuIfYB_CxMAAJiEnxDl9w
96624,In-N-Out Burger,5690 Centennial Center Blvd$*$ Las Vegas$*$ NV 89149,Las Vegas,89149,36.26525055,-115.25743185,330,4.32636363636,16981251,mnU3iGsL55MCWXiWV3AcAQ
96946,China One,7080 N Durango Dr.$*$ Las Vegas$*$ NV 89149,Las Vegas,89149,36.289774565,-115.2867995,432,3.9099537037,16981441,UcIrRf2mWgqqlg-HNoDl0A
97521,Thai Orchid,5a Johnston Terrace$*$ Old Town$*$ Edinburgh EH1 2PW,Edinburgh,EH1 2PW,55.948697005,-3.1944119105,175,3.92914285714,7602030,jHmFpryK4ide4iiqB3xSFQ
97717,Culver's,1825 W Deer Valley Rd$*$ Phoenix$*$ AZ 85027,Phoenix,85027,33.683370245,-112.0981626,428,3.94859813084,17030258,Yk8WiriuHOkAXufUqGZMyg
97910,Times Square Italian Restaurant & Pizzeria,2602 W Deer Valley Rd$*$ Phoenix$*$ AZ 85027,Phoenix,85027,33.6840921,-112.11629735,607,4.10543657331,17029713,u9R0_pvEkl7QGPJYH3j1sg
98794,Famous Yeti's Pizza,971 N Page St$*$ Stoughton$*$ WI 53589,Madison,53589,42.92659195,-89.2225834,200,4.257,17503758,crBw_Hq3gCkppirgjnIl4A
99084,Michael's Pizza Bar & Restaurant,2612 Sarah St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.4263168,-79.9683918,454,4.32863436123,17036901,38aN0fB_zHtkw1kb3lSj8g
99914,Cafe Du Jour,1107 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42892295,-79.9872462,772,4.5,17036097,jalA5zHW8ZfY3RSPG7oDxQ
100089,Piper's Pub,1828 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.4285129,-79.9797539,1565,4.6628115016,17037138,VxRlBe2wjtycFWSZm1orTA
101109,Emilliano's Mexican Restaurant and Bar,2557 E. Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42774467,-79.9687874,943,4.06267232238,17041338,7mU3l5VjH1IxsXcxBxUblg
101583,The Pretzel Shop,2316 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42808805,-79.97242215,395,4.26607594937,17041400,aDHD7nASfqiQBB6YXy2aGA
102006,Thai Me Up,118 South 23rd St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42706615,-79.97326745,1149,4.28877284595,17037548,EZ9Uf-lSRtj1fvdMQlrwAw
102040,Kassab's,1207 E Carson Street$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42891415,-79.98612205,785,4.26407643312,17036706,lTxZFiWEd2NNF4Eh7_mlRg
102123,Fat Head's Saloon,1805 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42890185,-79.9802853,3106,4.56928525435,17036408,LQFmktF43j2NPncKdNd9mg
102438,Cambod-Ican Kitchen,1701 E Carson St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42891565,-79.981954345,681,4.25947136564,17036120,vx5CbYuuIq_CHxjov5kj1w
102522,Dish Osteria and Bar,128 S 17th St$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.4275718,-79.9822625,1254,4.41331738437,17036320,7PRse3yCQbEprAj1DWrEQQ
102690,The Milk Shake Factory,1705 East Carson Street$*$ Pittsburgh$*$ PA 15203,Pittsburgh,15203,40.42898745,-79.98181685,686,4.2221574344,17041311,K8M3OeFCcAnxuxtTc0BQrQ
104458,Panda Garden,4730 E Warner Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.33142399,-111.98236025,350,4.14971428571,17028328,dHTGzM4_3kKEiQvab9mi9A
104816,Sakana Sushi & Grill,5061 East Elliot Road$*$ Ahwatukee$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.3482235,-111.976418,672,3.840625,17029025,jOJaJatp88cqnkVo8D8RJg
106104,Great Wok,3646 E Ray Road$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.3163771,-112.0035654,392,4.14897959184,17030937,R7-3MCD6_RL_VxN65yCh2Q
106412,Hillside Spot,4740 E. Warner Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.33137098,-111.98158525,937,3.82785485592,17031611,fKm6mfATDJRDDQH0PtZeeQ
106532,Los Taquitos,4747 E Elliot Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.3484123,-111.9815522,1039,4.12242540905,17027660,P8IsTiHq5Hesa6UPL604ww
106624,Florencia Pizza Bistro,3646 E Ray Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.31620173,-112.00489135,453,4.35695364238,17026598,eVv6cnwhabK8ig5Di2hXQQ
106695,Nello's Pizza,4710 E Warner Road$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.33111855,-111.9827925,574,4.21114982578,17028076,TVYJx5iUkLJFiuiXc8rxEQ
107088,Biscuits,4623 E Elliot Rd$*$ Phoenix$*$ AZ 85044,Phoenix,85044,33.348432405,-111.98383425,449,3.83541202673,17032017,oi6mahpAmEuikfihFVDmCw
107866,Lucille's Smokehouse Bar-B-Que,The District At Green Valley Ranch$*$ 2245 Village Walk Dr,Las Vegas,89052,36.021015655,-115.0863087,1780,4.17730337079,16979209,0ldxjei8v4q95fApIei3Lg
108605,I Love Sushi,11041 S Eastern Ave$*$ Henderson$*$ NV 89052,Las Vegas,89052,35.99148293,-115.1020102,1570,4.60560509554,16978730,OK0ba4X5seibH8oMWh4bhw
109439,Ray's Place,135 Franklin Ave$*$ Kent$*$ OH 44240,Cleveland,44240,41.15330145,-81.35878075,635,4.39448818898,16962469,GdZ-Ryn9QzqV4glodYF6Jg
109686,Taco Tonto's,123 Franklin Ave$*$ Kent$*$ OH 44240,Cleveland,44240,41.1536714,-81.3585752,501,4.23173652695,16963004,Iw9k29FJCZ0fC68oxK1NtA
109939,Jim 'N Nick's Bar-B-Q,13840 Steele Creek Road$*$ NC 28273,Charlotte,28273,35.10564024,-80.989337325,817,4.22288861689,17148531,E3BTs8yFlVbZd20TknY00A
110245,In-N-Out Burger,21001 N Tatum Blvd$*$ Phoenix$*$ AZ 85050,Phoenix,85050,33.6766455,-111.97539265,438,4.07420091324,17027078,u12UCVo-zyFTX2Nxf_n63A
110340,Yard House,21001 N Tatum Blvd$*$ Phoenix$*$ AZ 85050,Phoenix,85050,33.67658552,-111.97415565,628,3.73025477707,17030053,p9v9Sl2g_ibaajWvO0NjkQ
110534,Tryst Cafe,21050 North Tatum Boulevard$*$ AZ 85050,Phoenix,85050,33.6779965,-111.9781225,663,3.66817496229,17032211,2DmTw0k3bcXuHdAyxO_bkw
111315,Angie & Jimmie's Italian Pizza,3126 West Indian School Road$*$ Midtown$*$ Phoenix$*$ AZ 85017,Phoenix,85017,33.5030536,-112.1299166,268,4.14328358209,17025063,e-gVqGEtnjEkunvQ5J3uyA
112298,P.F. Chang's,6809 Phillips Place Court$*$ NC 28210,Charlotte,28210,35.1467485,-80.8272155,1045,3.96,17147887,EbgUkmDxPUa2fr0rc8EFJQ
112309,Original Pancake House,4736 Sharon Road$*$ Charlotte$*$ NC 28210,Charlotte,28210,35.14782406,-80.832517225,756,4.39947089947,17147876,NI3xvN6p0qhvUkKirbKokA
112416,Cafe Monte,6700 Fairview Road$*$Suite 108$*$ Charlotte$*$ NC 28210,Charlotte,28210,35.147426,-80.828953,1162,4.14664371773,17148534,tCSlpwJQ4CZsUEMZeH2SFg
112874,Pho Thanh,1702 West Camelback Road$*$ Midtown$*$ Phoenix$*$ AZ 85015,Phoenix,85015,33.50987435,-112.09591455,849,4.09434628975,17028517,gQMAcDm8kv8ev7x2BshMwg
113039,America's Taco Shop,2041 North 7th Street$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.4705055,-112.064855,649,3.74961479199,17030463,WOz66UuVsfc2K9GxzfDnGg
113240,Barrio Cafe,2814 North 16th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.4788969,-112.0479028,1828,4.04272428884,17025256,eS29S_06lvsDW04wVrIVxg
113325,La Santisima Gourmet Taco Shop,1919 North 16th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.469201,-112.047393,1503,4.43346640053,17031685,frCxZS7lPhEnQRJ3UY6m7A
114084,Rosita's Place,2310 East McDowell Road$*$ East Phoenix$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.4659819,-112.0322214,479,4.0,17028962,iIjVO7cLD1UEmIO7G05Ujw
114916,Tuck Shop,2245 North 12th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.47243465,-112.05616045,765,4.34366013072,17030385,-Bdw-5H5C4AYSMGnAvmnzw
114954,The Main Ingredient Ale House And Caf,2337 North 7th Street$*$ Midtown$*$ Phoenix$*$ AZ 85006,Phoenix,85006,33.474145845,-112.06479855,740,4.06243243243,17031649,MgHWbwuxxb_txhI3lK_bKg
115054,The Chicken Shack,4606 E Sunset Rd$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.07166525,-115.07304185,557,4.11795332136,16977903,aqwn3jdQLCWnb59gHK4nAw
115149,In-N-Out Burger,1051 W Sunset Rd$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.0634744,-115.0340338,605,4.22561983471,16981245,kxYiZnd7Y-3ibdwnMFuTzw
116080,Weiss Restaurant Deli and Bakery,2744 N Green Valley Parkway$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.069994155,-115.0810961,884,4.31628959276,16980881,k7Sy557_ZaQSGHFlZgeJzw
117091,Ross J's Aloha Grill,4650 E Sunset Rd$*$ Henderson$*$ NV 89014,Las Vegas,89014,36.07126,-115.072397,660,4.08242424242,16980089,SueEpC916vd8Lo3Lyl9_pQ
118963,Joe's Deli,19215 Hilliard Blvd$*$ Rocky River$*$ OH 44116,Cleveland,44116,41.47138105,-81.83518765,767,4.23233376793,16961179,sWucpMb_MDdqAthWFFisow
119284,Danny Boy's Pizza,20251 Lake Rd$*$ Rocky River$*$ OH 44116,Cleveland,44116,41.483245,-81.845286,666,4.33633633634,16960045,2VEa7rpo68KG0_5pBj0dFA
119514,Pin Kaow Thai Restaurant,1974 N Rainbow Boulevard$*$ Las Vegas$*$ NV 89108,Las Vegas,89108,36.19518,-115.2416025,989,4.15773508595,16979782,elqbBhBfElMNSrjFqW3now
119857,Vintner Grill,10100 W Charleston Blvd$*$ Las Vegas$*$ NV 89135,Las Vegas,89135,36.159656,-115.3169855,1035,4.0993236715,16980853,qmymSqVwHYRqdwfcBatzpQ
120453,BJ's Restaurant and Brewhouse,10840 W Charleston Blvd$*$ Las Vegas$*$ NV 89135,Las Vegas,89135,36.1593945,-115.3317555,1148,4.31271777003,16977581,OVTY-NpcTA7iXbMQmusv3A
121022,Due Forni,3555 South Town Center Drive #105$*$ Summerlin South$*$ Las Vegas$*$ NV 89135,Las Vegas,89135,36.12536275,-115.32494785,721,4.08626907074,16982235,bPcqucuuClxYrIM8xWoArg
121066,Leticia's Mexican Cocina,7585 Norman Rockwell Lane$*$ Las Vegas$*$ NV 89143,Las Vegas,89143,36.298899595,-115.2800976,1302,4.07388632873,16981606,pomGBqfbxcqPv14c3XH-ZQ
121070,Zappitelli's Pizza,9570 Mentor Ave$*$ Mentor$*$ OH 44060,Cleveland,44060,41.681735,-81.2964176,277,4.1725631769,16963406,O54jXbKjZte4qVYabYjGjg
121351,Scooter's Dawghouse,9600 Blackbrook Rd$*$ Mentor$*$ OH 44060,Cleveland,44060,41.724473,-81.294651,346,4.2676300578,16962693,nEMUUOvFB2Vi90uiF4rlCg
122098,Los Reyes De La Torta,9230 North 7th Street$*$ Sunnyslope/North Mountain$*$ Phoenix$*$ AZ 85020,Phoenix,85020,33.5707916,-112.0655082,1002,4.54680638723,17027656,2g4ZTD3ePNSbDAvh6qAOKQ
124101,Super Dragon,1212 East Northern Avenue$*$ Sunnyslope/North Mountain$*$ Phoenix$*$ AZ 85020,Phoenix,85020,33.5531528,-112.0560302,284,4.0,17029461,SVMR0kRmdd-bbSNTTECJBA
126444,Ellis Island Casino and Brewery,4178 Koval Lane$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11304475,-115.16364685,2166,4.07534626039,16978312,EAwh1OmG6t6p3nRaZOW_AA
128308,Maggiano's Little Italy,3200 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.127575525,-115.1683833,1592,4.06582914573,16979247,LFs5jyYdXlzi0SpAYi1eSA
129547,Mon Ami Gabi,3655 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11266353,-115.17240175,8967,4.256239545,16979446,4JNXUYY8wbaaDmk3BPzlWw
133442,L'Atelier de Jol Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.102405035,-115.1700287,1297,4.46831148805,16979023,mUdalYTuAtnZm2K9zoH27Q
133449,L'Atelier de Jol Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.102405035,-115.1700287,1175,4.45080851064,16978909,mUdalYTuAtnZm2K9zoH27Q
135308,Maggiano's Little Italy,3200 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.117043,-115.1701365,530,4.17509433962,16979247,yniif9v-2PpVIbsotxv6OA
137193,Joe's Seafood$*$ Prime Steak & Stone Crab,The Forum Shop At Caesars Palace$*$ 3500 Las Vegas Blvd S$*$ Ste R-05,Las Vegas,89109,36.11737816,-115.17401455,2421,4.43969434118,16978884,I6EDDi4-Eq_XlFghcDCUhw
138580,Jean Philippe Patisserie,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.107224805,-115.1774485,1536,4.13984375,16981693,H8qpFitIesth86zqR4cwYg
138581,Jean Philippe Patisserie,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.109263305,-115.1767575,1531,4.13834095363,16978840,H8qpFitIesth86zqR4cwYg
153395,Tacos El Gordo,3049 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.131685355,-115.164891,2053,4.04325377496,16982474,RwMLuOkImBIqqYj4SSKSPg
155001,Julian Serrano,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.106745455,-115.1754923,1943,4.10581574884,16981685,_w5hBpkjHs5_Hv3pLeHtIw
159298,Earl of Sandwich,Planet Hollywood$*$ 3667 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1142471,-115.1743282,734,4.46144414169,16978241,fE7x3Ui2mzdwdfJnd7r_1g
162528,Spago,The Forum Shops At Caesars$*$ 3500 Las Vegas Blvd S$*$ Ste G1,Las Vegas,89109,36.117602545,-115.1757048,1457,4.14083733699,16980318,LwQB9H3jZ9wTk24Lr-AnZQ
162751,Fiamma Trattoria & Bar,MGM Grand$*$ 3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10189,-115.1712345,911,4.04763995609,16978398,dCUuzw3R2rPqKyN2Zl9zRw
165051,Gordon Ramsay BurGR,3667 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.110747,-115.1724945,5889,4.03937850229,16982906,cYwJA2A6I12KNkm2rtXd5g
167303,The Wynn Buffet,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.12816561,-115.1658505,4383,3.59678302533,16977686,2weQS-RnoOBhb1KsHKyoSQ
167910,Jean Philippe Patisserie,3730 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10979046,-115.1767994,1404,4.15299145299,16981693,UUGoM4q4i8rK2CBRS0xDAw
167911,Jean Philippe Patisserie,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11182896,-115.1761084,1399,4.15139385275,16978840,UUGoM4q4i8rK2CBRS0xDAw
168490,SW Steakhouse,3131 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.12780554,-115.16646235,1197,4.05246449457,16980119,L_ZLtfHvfzfoNVQ0-okTXg
170025,Le Cirque,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11241928,-115.1753015,791,4.43855878635,16979122,rtlsfmdufArhk-47sWIf2w
170376,La Creperie,3655 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11251332,-115.1717867,727,3.83012379642,16979034,6fPQJq4f_yiq1NHn0fd11Q
171107,The Cheesecake Factory,3500 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.11839977,-115.1764718,848,4.12452830189,16977880,#NAME?
172549,Wolfgang Puck Bar & Grill,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1023815,-115.1697,1618,4.04153275649,16980959,N0apJkxIem2E8irTBRKnHw
173352,Olives,3600 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.111845,-115.17616,2173,4.05798435343,16979590,QJR4qBUHegWEozSQrGmBPw
174416,Eiffel Tower Restaurant,3655 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1124885,-115.1722055,1734,4.02422145329,16978254,xVEtGucSRLk5pxxN0t4i6g
174563,Mesa Grill,3570 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.116617785,-115.17459635,4181,4.16861994738,16979381,XZbuPXdyA0ZtTu3AzqtQhg
176792,Delmonico Steakhouse,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1220915,-115.169695,2025,4.03525925926,16978142,--9e1ONYQuAa-CB_Rrw7Tw
177144,Battista's Hole In the Wall,4041 Linq Lane$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1152295,-115.1679959,1400,3.75157142857,16977523,yNVcnSaMSrTmjJBMrHTy9w
188564,Grand Lux Cafe,PALAZZO Resort Hotel Casino$*$ 3327 Las Vegas Blvd S$*$ Ste 1580,Las Vegas,89109,36.122309,-115.170265,1984,4.25756048387,16978572,fHM09_y3QX3n4a_bIFbk_w
189090,Wicked Spoon,3708 Las Vegas Boulevard South$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.10908933,-115.1742329,5886,3.60244648318,16982135,K7lWdNUhCbcnEvI0NhGewg
189542,The Peppermill Restaurant & Fireside Lounge,2985 S Las Vegas Blvd$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.133389015,-115.1635425,2956,4.11772665765,16979737,XXW_OFaYQkkGOGniujZFHg
193800,P.F. Chang's China Bistro,3667 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.110360975,-115.17324685,814,3.77567567568,16979642,Knnc473zh8m7IBC0oLTHkg
198174,Hash House A Go Go,The LINQ Hotel & Casino$*$ 3535 Las Vegas Blvd S,Las Vegas,89109,36.118047495,-115.17189925,4577,4.01520646712,16981709,f4x1YBxkLrZg652xt2KR5g
203897,L'Atelier de Jol Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1028095,-115.1686205,1188,4.4654040404,16979023,XnJeadLrlj9AZB8qSdIR2Q
203904,Jol  Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1028095,-115.1686205,1066,4.44577861163,16978909,XnJeadLrlj9AZB8qSdIR2Q
205329,Grand Lux Cafe,The Venetian Hotel & Casino$*$ 3355 Las Vegas Blvd S,Las Vegas,89109,36.12163822,-115.17016125,3240,4.15771604938,16978572,NvKNe9DnQavC9GstglcBJQ
207283,Earl of Sandwich,Planet Hollywood$*$ 3667 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1100655,-115.1723485,5286,4.52387438517,16978241,DkYS3arLOhA8si5uUEmHOw
208470,TAO Asian Bistro,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.121867635,-115.1701143,1730,3.67410404624,16980571,fQt4D34vcJNtEf8Q4zte3w
215778,The Wynn Buffet,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1361002,-115.1619929,769,4.05162548765,16977686,SnMUTGhY2nW2Ldb0QJAjAg
218719,Beef 'N Bottle,4538 South Boulevard$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.1797205,-80.8760485,649,3.89476117103,17146734,1MvR4NJQbHy0i7ME1IoYpw
218863,Luisa's Brick Oven,Montford Abbey$*$ 1730 Abbey Place$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.17001,-80.8470135,290,4.14137931034,17147653,n5wZxYrle8ROuK-Saq-yyw
218903,Good Food on Montford,1701 Montford Drive$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.1708954,-80.84845375,989,4.38978766431,17149639,hggVnGwA5042-ABxqeJX-A
219429,Portofino's,5126 Park Road$*$ Suite 1C$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.16057575,-80.84956785,647,4.22952086553,17147988,w3PwDEbI0EDx4YI_BkFhIA
219711,Cantina 1511,4721 Park Road Suite B$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.18690275,-80.84591254,1397,3.92906227631,17146869,k-drEjxKmfqllwfY90STfA
220281,The Roasting Company,1521 Montford Drive$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.17081425,-80.84958925,737,4.27734056988,17148071,mOMeDQB8NjdBTTzKtikAYg
220886,Hofbrauhaus Las Vegas,4510 Paradise Rd$*$ Las Vegas$*$ NV 89169,Las Vegas,89169,36.107742515,-115.15175765,1584,3.7196969697,16978679,cJWbbvGmyhFiBpG_5hf5LA
221350,The Lodge,7725 Colony Road Suite 4$*$ Charlotte$*$ NC 28226,Charlotte,28226,35.1069715,-80.80781045,754,4.64151193634,17149641,yxLVwItd1Wnhy6SeUUcNYA
221824,Angelo's,5801 Monona Dr$*$ Madison$*$ WI 53716,Madison,53716,43.0567319,-89.326138,168,3.86904761905,17502928,OTDogJk9hVcM0oT_ia_09g
222281,David's Jamaican Cuisine,5734 Monona Dr$*$ Monona$*$ WI 53716,Madison,53716,43.05739545,-89.325435,182,4.0,17502937,UDyScSvpzBEgOGs6HAXcRg
222372,The Dive N,109 N Polk Street$*$ NC 28134,Charlotte,28134,35.08565045,-80.8869826,312,4.15192307692,17149803,opBoB-pMHzUaK0-zsnUd1Q
225336,Wang's Express,4747 East Bell Road$*$ Northeast Phoenix$*$ Phoenix$*$ AZ 85032,Phoenix,85032,33.6401315,-111.97852385,292,4.04417808219,17029944,fseN-tYwcbjtYm7DjjEjLw
225368,40th Street Cafe,4022 E Greenway Rd$*$ Phoenix$*$ AZ 85032,Phoenix,85032,33.6269746,-111.9952685,311,4.0,17024955,gQg_z_bqR9Lp9oLuv659YA
225388,Saba's Mediterranean Kitchen,4747 East Bell Road$*$ Northeast Phoenix$*$ Phoenix$*$ AZ 85032,Phoenix,85032,33.640073,-111.978572,419,4.24940334129,17029003,len2nrEtgD9bjnoYSyLPjA
226304,Rock Store Bar-B-Q,3116 Old Monroe Road$*$ Stallings$*$ NC 28104,Charlotte,28104,35.08190215,-80.6924638,477,4.41698113208,17148240,U2a9GUewP6LyOilaQhue9g
226595,Carolina's Mexican Food,1202 East Mohave Street$*$ Downtown$*$ Phoenix$*$ AZ 85034,Phoenix,85034,33.4315463,-112.05614055,985,4.19492385787,17025688,89uU51kOiQXbJHVA3C6XMQ
226612,Knock Kneed Lobster,3202 East Washington Street$*$ East Phoenix$*$ Phoenix$*$ AZ 85034,Phoenix,85034,33.44844335,-112.01263155,357,3.9974789916,17027343,3u4AsqA8glBmGuxtNx5mdQ
227255,Carolina's Mexican Food,1202 East Mohave Street$*$ Downtown$*$ Phoenix$*$ AZ 85034,Phoenix,85034,33.43434555,-112.0569297,484,4.40495867769,17025688,bWq5fLpzPAf_97E4_LuXJA
227325,Dandelion Market,118 W 5th Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.22849945,-80.842245,1110,4.23711711712,17149867,SHFlELFcEcAOJv_fTAKChQ
228833,Mert's Heart and Soul,214 N College Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.2272224,-80.8403052,1674,3.85376344086,17147744,aO1gAp41n8w8zpxTiHdLNA
229592,The Capital Grille,201 N Tryon Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.228236385,-80.84194045,817,4.23757649939,17146871,vqG1Z2XpS_PryPsfY0CSng
229730,Mimosa Grill,Two Wells Fargo Center$*$327 S Tryon Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.2248925,-80.845521,713,4.05189340813,17147766,Ch7NAhB_MWSDwcNbcptEKg
229790,Chima Brazilian Steakhouse,139 S Tryon Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.2265215,-80.843607,1384,4.22716763006,17149532,tInrGCzll4k9hF34Ye1rvQ
